Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Engagement_Rate
Post_2872,twitter,#viral,live stream,japan,2075933,83816,4897,15213,low,0.05006230933271931
Post_2873,tiktok,#education,tweet,india,1871957,1256,81191,20129,medium,0.05479613046667205
Post_2874,twitter,#dance,post,usa,486370,493571,78894,34860,low,1.2486892694861937
Post_2875,instagram,#challenge,live stream,canada,701100,318884,45392,11881,medium,0.5365240336613892
Post_2876,instagram,#tech,post,canada,4367832,28067,57644,1618,high,0.019993671917784384
Post_2877,instagram,#comedy,reel,germany,3972959,32049,94677,6195,medium,0.03345642378891904
Post_2878,instagram,#comedy,post,canada,4599775,330663,79218,13710,medium,0.09208950437793154
Post_2879,youtube,#music,reel,india,2467372,384542,77706,4834,medium,0.18930343701719887
Post_2880,twitter,#gaming,post,brazil,819788,22786,16574,2214,medium,0.050713111194601534
Post_2881,youtube,#comedy,shorts,brazil,4515293,346046,73947,36662,low,0.10113518657593205
Post_2882,youtube,#education,live stream,usa,4548049,300048,92372,25500,high,0.09188995105373755
Post_2883,tiktok,#dance,reel,japan,3450680,369198,10798,15263,medium,0.1145452490523607
Post_2884,tiktok,#music,reel,uk,2737221,436890,74251,15461,low,0.1923856349195041
Post_2885,twitter,#comedy,post,australia,840340,454952,65380,23404,high,0.6470428636028275
Post_2886,youtube,#education,live stream,germany,3510131,3548,81158,28556,high,0.03226717179501278
Post_2887,instagram,#gaming,live stream,india,1531926,391683,51624,29359,medium,0.3085436241698359
Post_2888,youtube,#comedy,tweet,australia,125076,301148,86551,48639,low,3.4885829415715244
Post_2889,youtube,#education,reel,canada,598274,76122,62694,4891,high,0.24020264962207952
Post_2890,twitter,#education,reel,india,464125,483645,8641,4652,medium,1.0706986264476164
Post_2891,instagram,#challenge,shorts,germany,821533,342870,79554,16318,low,0.5340528012873493
Post_2892,youtube,#fitness,post,australia,2519050,180932,12968,12148,low,0.08179591512673429
Post_2893,youtube,#fitness,shorts,usa,3726359,101243,10095,43058,high,0.041433474337818764
Post_2894,instagram,#fitness,tweet,brazil,3616113,50849,51541,5257,medium,0.029768704683730846
Post_2895,twitter,#fitness,tweet,canada,1826580,272598,66186,46956,low,0.21118155240942088
Post_2896,instagram,#viral,live stream,usa,670827,419802,52712,9940,low,0.7191928768520051
Post_2897,tiktok,#gaming,shorts,germany,4925713,126438,93149,26192,medium,0.04989714179449757
Post_2898,instagram,#tech,live stream,canada,4926887,377993,44337,34514,medium,0.09272467584501126
Post_2899,instagram,#comedy,video,usa,2176834,489451,95563,19558,high,0.2777299509287341
Post_2900,twitter,#music,post,canada,149357,282149,87637,35480,medium,2.7134047952221856
Post_2901,youtube,#viral,video,germany,1494759,175825,6072,28977,high,0.14107558475981746
Post_2902,tiktok,#comedy,tweet,canada,1862650,430821,70873,12179,medium,0.27588274769817195
Post_2903,tiktok,#fashion,live stream,japan,2661370,341057,24053,21815,medium,0.1453856472418341
Post_2904,instagram,#fashion,tweet,germany,3582719,222267,74127,44442,high,0.09513333309143139
Post_2905,tiktok,#challenge,live stream,australia,750309,254612,13280,27574,medium,0.3937924241879012
Post_2906,twitter,#tech,reel,brazil,1212616,284049,75797,20699,medium,0.31382152305428923
Post_2907,youtube,#dance,tweet,india,916759,253924,68925,30788,low,0.38574696294227817
Post_2908,instagram,#challenge,live stream,uk,4498056,491674,95872,47593,high,0.1412029996958686
Post_2909,youtube,#viral,reel,australia,3323833,435817,85531,10295,medium,0.15994876998934662
Post_2910,youtube,#music,shorts,india,2828967,490999,94153,16839,high,0.21279534190395294
Post_2911,youtube,#comedy,post,canada,2162476,223044,6862,17678,high,0.11449098163401582
Post_2912,twitter,#dance,reel,uk,2363818,203582,76418,3874,high,0.12009130990626182
Post_2913,youtube,#gaming,video,japan,1619481,48034,68983,7422,high,0.07683881441029565
Post_2914,tiktok,#challenge,reel,australia,4889698,335718,85215,14194,high,0.08898852239954287
Post_2915,tiktok,#education,reel,usa,2506158,209749,55250,28441,medium,0.11708758984868473
Post_2916,tiktok,#music,live stream,canada,3731215,85106,40033,6545,medium,0.03529252535702177
Post_2917,tiktok,#viral,tweet,germany,731415,432608,183,19906,high,0.6189331637989377
Post_2918,instagram,#challenge,shorts,canada,4050217,331829,65620,38905,medium,0.10773595587594442
Post_2919,youtube,#fitness,tweet,brazil,253831,356415,95650,37240,low,1.9276802281833187
Post_2920,youtube,#viral,post,japan,2190234,240911,81339,14835,low,0.1539036468249511
Post_2921,youtube,#education,tweet,japan,3244574,246935,33822,36503,low,0.097781711867259
Post_2922,youtube,#fitness,shorts,canada,172032,61620,79754,2201,medium,0.8345831008184523
Post_2923,twitter,#dance,video,brazil,4577055,10189,21707,32963,high,0.01417046550675052
Post_2924,youtube,#fitness,shorts,australia,3437531,484792,65586,49621,medium,0.1745435895705377
Post_2925,youtube,#dance,video,japan,2454688,386172,96666,10872,medium,0.20112943070565384
Post_2926,tiktok,#gaming,tweet,india,3375757,368767,14499,46981,high,0.1274520055797855
Post_2927,youtube,#gaming,video,canada,4214191,468817,17311,32853,medium,0.12315080166038986
Post_2928,twitter,#tech,reel,germany,4937731,271763,20030,7030,medium,0.06051828258769058
Post_2929,tiktok,#viral,live stream,germany,2360576,155459,19460,32963,low,0.08806409960958682
Post_2930,instagram,#education,shorts,germany,2757834,276600,2866,32837,low,0.11324213132480054
Post_2931,twitter,#education,tweet,india,2063181,239205,91849,32228,high,0.1760785893239614
Post_2932,twitter,#music,reel,usa,3865376,447014,7792,24112,high,0.1238994602336228
Post_2933,youtube,#music,live stream,brazil,1541499,475565,3796,18382,low,0.3228954413853009
Post_2934,youtube,#comedy,live stream,usa,1344792,449897,18592,42691,high,0.3801182636422584
Post_2935,instagram,#tech,live stream,germany,3184440,427144,76762,16306,high,0.16336059087312055
Post_2936,youtube,#gaming,shorts,uk,288978,134592,30125,13424,medium,0.616451771415125
Post_2937,youtube,#comedy,shorts,japan,2525420,342345,97958,35913,low,0.18856903010192363
Post_2938,twitter,#comedy,post,uk,4674026,14183,71809,4162,low,0.019288296641909994
Post_2939,youtube,#tech,reel,brazil,3385451,448723,7234,43129,low,0.14742083107981774
Post_2940,youtube,#fashion,video,germany,4480208,192047,40789,19329,high,0.05628421716134608
Post_2941,youtube,#comedy,post,australia,836115,492019,57301,31743,high,0.6949558374147097
Post_2942,instagram,#fitness,live stream,brazil,4116538,248427,78029,35739,medium,0.08798534108029611
Post_2943,tiktok,#challenge,tweet,canada,1649017,231068,47895,22587,high,0.182866519872142
Post_2944,instagram,#education,tweet,brazil,3233439,234569,33026,19726,high,0.08885926099116143
Post_2945,instagram,#fashion,video,usa,1745859,326923,67496,2336,high,0.2272548928636276
Post_2946,youtube,#challenge,reel,brazil,4540861,63459,21936,36939,medium,0.026940705738405117
Post_2947,twitter,#viral,post,usa,3368920,471654,86384,1266,medium,0.16601878346769885
Post_2948,youtube,#viral,live stream,usa,779573,185117,41077,26964,high,0.324739312418465
Post_2949,instagram,#dance,post,india,4669272,368176,25124,26215,medium,0.08984591173956026
Post_2950,twitter,#dance,tweet,india,920290,158850,294,20188,medium,0.19486466222603743
Post_2951,tiktok,#tech,live stream,brazil,880025,262765,56763,25619,low,0.3922013579159683
Post_2952,twitter,#fashion,live stream,usa,1876032,167583,51085,16692,low,0.12545628219561286
Post_2953,youtube,#tech,live stream,canada,4695675,332129,80070,7343,medium,0.08934647308427436
Post_2954,instagram,#education,post,australia,3909608,328265,91682,28567,high,0.11472096435243635
Post_2955,instagram,#viral,video,india,84988,3961,66175,7174,low,0.9096578340471596
Post_2956,tiktok,#fashion,shorts,australia,4503451,199050,10299,7649,medium,0.04818482537058802
Post_2957,instagram,#dance,reel,usa,3869119,243254,45272,41026,medium,0.08517494551085143
Post_2958,tiktok,#fitness,tweet,japan,22280,294546,89803,22578,medium,18.264228007181327
Post_2959,instagram,#fashion,live stream,japan,2510654,222047,42335,18710,low,0.11275627784633008
Post_2960,tiktok,#music,post,usa,1004040,474058,29602,28975,high,0.5304918130751762
Post_2961,twitter,#viral,video,usa,281947,466399,94427,35399,low,2.1146704877157765
Post_2962,twitter,#gaming,post,canada,435189,338107,45878,11224,low,0.908131869141913
Post_2963,tiktok,#comedy,video,canada,4059525,396471,82515,13107,low,0.12121935448112772
Post_2964,instagram,#fashion,tweet,usa,1454497,198979,27467,43108,high,0.18532454862402603
Post_2965,instagram,#gaming,video,uk,4636106,119192,74078,46366,low,0.05168906836901486
Post_2966,instagram,#fashion,live stream,brazil,1418093,167927,21604,23507,high,0.1502285111061122
Post_2967,twitter,#tech,tweet,japan,4089138,395765,32976,3225,low,0.1056374228504883
Post_2968,tiktok,#education,post,uk,1467996,218173,15234,44846,low,0.18954615680151718
Post_2969,twitter,#dance,tweet,germany,2628041,30963,1657,17698,medium,0.019146581046490523
Post_2970,youtube,#music,tweet,brazil,1552233,8830,83151,28302,low,0.07749029945890855
Post_2971,instagram,#fitness,video,australia,2698643,357079,83343,41222,medium,0.17847636756695864
Post_2972,youtube,#viral,video,india,2386519,206625,35508,43076,high,0.11950837181685962
Post_2973,tiktok,#comedy,video,japan,1621403,210894,49146,22589,low,0.17431138341300714
Post_2974,youtube,#education,post,germany,528698,448340,21317,3213,medium,0.8944047452420852
Post_2975,twitter,#fashion,shorts,germany,1207774,326768,80608,35699,medium,0.36685257341191313
Post_2976,twitter,#comedy,reel,canada,1748704,64651,65798,26367,high,0.08967555401028418
Post_2977,twitter,#education,live stream,japan,3673029,40060,45803,25257,medium,0.0302529601590404
Post_2978,youtube,#dance,tweet,japan,4938141,92946,14800,6497,high,0.023134819358134974
Post_2979,youtube,#challenge,shorts,germany,1211152,26691,74034,16591,high,0.09686315177616021
Post_2980,tiktok,#viral,live stream,canada,3915590,342524,23634,27590,medium,0.10055904729555444
Post_2981,youtube,#tech,post,australia,1074531,215231,90702,6476,medium,0.2907398669745219
Post_2982,tiktok,#comedy,video,australia,1195064,196870,16363,33596,medium,0.20654040285708547
Post_2983,tiktok,#education,reel,uk,3703086,451922,16393,32841,medium,0.13533469111978497
Post_2984,youtube,#fashion,shorts,brazil,1649020,404652,18178,37529,high,0.27917126535760634
Post_2985,youtube,#gaming,video,brazil,2047545,362973,56321,474,low,0.20501039049202827
Post_2986,tiktok,#fitness,post,australia,4222799,5510,2998,32953,low,0.009818369285395777
Post_2987,twitter,#fitness,post,usa,4150659,289961,32494,9385,medium,0.07994875030687898
Post_2988,tiktok,#dance,video,india,3541385,349668,34580,17972,medium,0.11357703271460177
Post_2989,youtube,#music,tweet,germany,4420121,192344,32142,36860,medium,0.059126435679023266
Post_2990,instagram,#gaming,reel,australia,4401295,150497,53808,43102,low,0.056212319328743016
Post_2991,tiktok,#gaming,post,canada,2990444,150822,61460,24688,high,0.07924241350113896
Post_2992,instagram,#fitness,shorts,uk,4023553,138648,78164,47562,low,0.06570660309432981
Post_2993,youtube,#fitness,live stream,canada,1326359,153912,62816,20351,low,0.17874421630946072
Post_2994,tiktok,#education,live stream,uk,3133284,395779,63400,32300,low,0.15685746967079908
Post_2995,twitter,#music,shorts,australia,4216827,464621,48974,29661,high,0.1288305164048703
Post_2996,twitter,#music,video,australia,2594911,439273,14531,8322,medium,0.17808934487541192
Post_2997,tiktok,#gaming,video,brazil,3279951,235134,43167,5780,high,0.08661135486475255
Post_2998,youtube,#challenge,tweet,germany,4755094,321396,15678,49589,low,0.08131553235330363
Post_2999,tiktok,#tech,tweet,uk,3741009,313649,63218,9632,high,0.10331410590030657
Post_3000,youtube,#education,live stream,germany,3658157,356529,10550,28308,medium,0.10808366070674386
Post_3001,youtube,#dance,video,australia,225818,233282,45288,40116,medium,1.4112515388498703
Post_3002,twitter,#dance,shorts,australia,1691281,45464,43042,36876,high,0.0741343395922972
Post_3003,twitter,#fashion,video,australia,328068,11779,42054,41258,high,0.28985149420242146
Post_3004,twitter,#gaming,reel,japan,1173472,370672,58476,17196,medium,0.3803618663248889
Post_3005,twitter,#comedy,live stream,uk,3707766,27405,61214,23381,low,0.0302068685024891
Post_3006,twitter,#challenge,live stream,japan,2195772,296432,51318,10227,high,0.16303013245455356
Post_3007,youtube,#fashion,video,uk,2812765,306990,16758,13945,medium,0.12005731015566533
Post_3008,youtube,#tech,video,usa,1396240,453311,31644,20317,high,0.3618804790007449
Post_3009,tiktok,#viral,post,uk,4620055,271977,90199,34506,high,0.08586088260854037
Post_3010,twitter,#education,tweet,usa,698996,230272,90423,36387,low,0.5108498474955507
Post_3011,instagram,#fitness,tweet,germany,4574811,234031,61405,24447,low,0.06992267002942854
Post_3012,twitter,#viral,reel,india,2098847,427488,31324,38758,high,0.23706825700015294
Post_3013,twitter,#tech,live stream,uk,703331,175184,57753,39627,medium,0.38753303920913484
Post_3014,youtube,#education,shorts,japan,4545018,465681,20909,13975,low,0.11013487735362104
Post_3015,twitter,#gaming,tweet,canada,1864193,357294,54233,8180,low,0.2251413882575463
Post_3016,tiktok,#gaming,live stream,uk,3808549,100605,35524,44184,low,0.04734427730875985
Post_3017,twitter,#fashion,tweet,uk,1072473,485342,96891,40353,medium,0.5805143812478263
Post_3018,youtube,#comedy,post,uk,2036999,123731,75519,9408,high,0.10243402181346187
Post_3019,twitter,#fashion,tweet,usa,2416660,54359,30217,3033,high,0.03625210000579312
Post_3020,youtube,#tech,post,canada,1483411,498539,58353,5140,high,0.3788781396389807
Post_3021,instagram,#comedy,video,india,757452,53035,57545,36097,high,0.193645273891943
Post_3022,youtube,#music,reel,india,414396,155674,22830,45570,medium,0.5407243313159393
Post_3023,tiktok,#challenge,shorts,germany,2526800,324376,16252,9755,low,0.13866669305049864
Post_3024,twitter,#dance,post,usa,3697978,69386,12584,32219,low,0.030878766720624083
Post_3025,instagram,#tech,tweet,germany,3246752,341196,98173,49438,medium,0.1505526138122037
Post_3026,instagram,#gaming,tweet,australia,1084541,476378,7727,23253,high,0.46780896250118714
Post_3027,instagram,#comedy,live stream,germany,1576922,260556,5576,916,high,0.16934762784716048
Post_3028,youtube,#music,post,japan,4162373,84336,91289,22422,low,0.047580310558424245
Post_3029,tiktok,#challenge,post,usa,3014494,177444,23497,31261,low,0.07702851622859425
Post_3030,tiktok,#gaming,shorts,australia,3602760,403164,38202,21785,medium,0.12855449710777292
Post_3031,instagram,#education,live stream,canada,1889280,209379,52856,26935,medium,0.15305830792682926
Post_3032,youtube,#music,tweet,germany,3072862,437084,60056,5332,medium,0.16351922084363046
Post_3033,youtube,#challenge,reel,canada,3479279,153027,85441,848,medium,0.06878321629280089
Post_3034,instagram,#viral,post,india,4032339,447185,95082,4553,low,0.1356086380634168
Post_3035,tiktok,#dance,video,usa,3249902,319481,63705,49236,high,0.13305693525527848
Post_3036,twitter,#tech,reel,australia,2198492,214761,49390,30920,high,0.13421518022353504
Post_3037,twitter,#gaming,shorts,usa,2428330,361844,85813,1552,high,0.18498680162910314
Post_3038,tiktok,#gaming,video,japan,3687223,181751,62834,14368,medium,0.07022981794157826
Post_3039,instagram,#fitness,video,usa,2327036,61250,78025,36566,low,0.0755643660003541
Post_3040,instagram,#viral,reel,australia,939246,57670,81461,29497,medium,0.17953549975192867
Post_3041,instagram,#comedy,video,canada,1731012,250378,88088,45704,medium,0.2219337589802959
Post_3042,youtube,#viral,tweet,india,460366,243442,29282,7463,high,0.6086179257373481
Post_3043,youtube,#gaming,tweet,japan,1027066,325786,49107,28849,medium,0.3931022933287637
Post_3044,tiktok,#tech,tweet,canada,1648229,1939,18355,36490,low,0.03445152342301949
Post_3045,twitter,#fashion,reel,canada,3514426,322029,93337,27289,high,0.12595371192906038
Post_3046,tiktok,#dance,tweet,usa,4075333,483730,5918,19302,medium,0.12488550015422052
Post_3047,tiktok,#education,live stream,germany,3849113,271549,55550,30444,high,0.09288971251298676
Post_3048,youtube,#gaming,tweet,uk,2738867,453411,27052,32698,low,0.18736251157869294
Post_3049,youtube,#fashion,shorts,uk,1358058,39790,54189,14767,high,0.08007463598756459
Post_3050,tiktok,#gaming,reel,uk,4427514,209500,54813,398,medium,0.059787727379292305
Post_3051,instagram,#challenge,live stream,usa,3068331,454979,20223,17128,high,0.16045530941739988
Post_3052,instagram,#music,tweet,canada,2528462,245856,95659,33681,high,0.14838902067739201
Post_3053,instagram,#comedy,post,canada,1119674,109989,80729,8816,medium,0.1782072281753439
Post_3054,youtube,#fitness,live stream,canada,4671503,354700,68406,4501,low,0.09153520826166653
